rio,estacion,municipio,estado,fecha,caudal_m3s
Riofrio,Salonica,Riofrio,Activa,2020-11-01,8.45
Riofrio,Salonica,Riofrio,Activa,2020-11-02,7.9
Riofrio,Salonica,Riofrio,Activa,2020-11-03,7.61
Riofrio,Salonica,Riofrio,Activa,2020-11-04,7.46
Riofrio,Salonica,Riofrio,Activa,2020-11-05,7.32
Riofrio,Salonica,Riofrio,Activa,2020-11-06,7.46
Riofrio,Salonica,Riofrio,Activa,2020-11-07,7.27
Riofrio,Salonica,Riofrio,Activa,2020-11-08,7.16
Riofrio,Salonica,Riofrio,Activa,2020-11-09,8.15
Riofrio,Salonica,Riofrio,Activa,2020-11-10,10.78
Riofrio,Salonica,Riofrio,Activa,2020-11-11,10.25
Riofrio,Salonica,Riofrio,Activa,2020-11-12,11.1
Riofrio,Salonica,Riofrio,Activa,2020-11-13,13.36
Riofrio,Salonica,Riofrio,Activa,2020-11-14,13.77
Riofrio,Salonica,Riofrio,Activa,2020-11-15,12.16
Riofrio,Salonica,Riofrio,Activa,2020-11-16,12.18
Riofrio,Salonica,Riofrio,Activa,2020-11-17,11.84
Riofrio,Salonica,Riofrio,Activa,2020-11-18,11.36
Riofrio,Salonica,Riofrio,Activa,2020-11-19,13.26
Riofrio,Salonica,Riofrio,Activa,2020-11-20,12.16
Riofrio,Salonica,Riofrio,Activa,2020-11-21,12.98
Riofrio,Salonica,Riofrio,Activa,2020-11-22,11.14
Riofrio,Salonica,Riofrio,Activa,2020-11-23,10.64
Riofrio,Salonica,Riofrio,Activa,2020-11-24,19.34
Riofrio,Salonica,Riofrio,Activa,2020-11-25,15.1
Riofrio,Salonica,Riofrio,Activa,2020-11-26,15.11
Riofrio,Salonica,Riofrio,Activa,2020-11-27,15.53
Riofrio,Salonica,Riofrio,Activa,2020-11-28,14.31
Riofrio,Salonica,Riofrio,Activa,2020-11-29,13.47
Riofrio,Salonica,Riofrio,Activa,2020-11-30,12.36
Riofrio,Salonica,Riofrio,Activa,2020-12-01,19.07
Riofrio,Salonica,Riofrio,Activa,2020-12-02,18.73
Riofrio,Salonica,Riofrio,Activa,2020-12-03,24.77
Riofrio,Salonica,Riofrio,Activa,2020-12-04,17.11
Riofrio,Salonica,Riofrio,Activa,2020-12-05,14.97
Riofrio,Salonica,Riofrio,Activa,2020-12-06,13.84
Riofrio,Salonica,Riofrio,Activa,2020-12-07,13.33
Riofrio,Salonica,Riofrio,Activa,2020-12-08,14.2
Riofrio,Salonica,Riofrio,Activa,2020-12-09,13.19
Riofrio,Salonica,Riofrio,Activa,2020-12-10,13.82
Riofrio,Salonica,Riofrio,Activa,2020-12-11,13.06
Riofrio,Salonica,Riofrio,Activa,2020-12-12,12.07
Riofrio,Salonica,Riofrio,Activa,2020-12-13,11.8
Riofrio,Salonica,Riofrio,Activa,2020-12-14,11.66
Riofrio,Salonica,Riofrio,Activa,2020-12-15,11.54
Riofrio,Salonica,Riofrio,Activa,2020-12-16,11.12
Riofrio,Salonica,Riofrio,Activa,2020-12-17,11.32
Riofrio,Salonica,Riofrio,Activa,2020-12-18,11.66
Riofrio,Salonica,Riofrio,Activa,2020-12-19,12.76
Riofrio,Salonica,Riofrio,Activa,2020-12-20,12.45
Riofrio,Salonica,Riofrio,Activa,2020-12-21,11.57
Riofrio,Salonica,Riofrio,Activa,2020-12-22,11.97
Riofrio,Salonica,Riofrio,Activa,2020-12-23,11.56
Riofrio,Salonica,Riofrio,Activa,2020-12-24,12.03
Riofrio,Salonica,Riofrio,Activa,2020-12-25,15.13
Riofrio,Salonica,Riofrio,Activa,2020-12-26,15.3
Riofrio,Salonica,Riofrio,Activa,2020-12-27,14.26
Riofrio,Salonica,Riofrio,Activa,2020-12-28,15.35
Riofrio,Salonica,Riofrio,Activa,2020-12-29,13.31
Riofrio,Salonica,Riofrio,Activa,2021-01-01,11.72
Riofrio,Salonica,Riofrio,Activa,2021-01-02,11.66
Riofrio,Salonica,Riofrio,Activa,2021-01-03,15.59
Riofrio,Salonica,Riofrio,Activa,2021-01-04,16.36
Riofrio,Salonica,Riofrio,Activa,2021-01-05,20.09
Riofrio,Salonica,Riofrio,Activa,2021-01-06,19.47
Riofrio,Salonica,Riofrio,Activa,2021-01-07,19.71
Riofrio,Salonica,Riofrio,Activa,2021-01-08,25.23
Riofrio,Salonica,Riofrio,Activa,2021-01-09,27.39
Riofrio,Salonica,Riofrio,Activa,2021-01-10,20.32
Riofrio,Salonica,Riofrio,Activa,2021-01-11,19.38
Riofrio,Salonica,Riofrio,Activa,2021-01-12,18.48
Riofrio,Salonica,Riofrio,Activa,2021-01-13,17.08
Riofrio,Salonica,Riofrio,Activa,2021-01-14,15.99
Riofrio,Salonica,Riofrio,Activa,2021-01-15,15.37
Riofrio,Salonica,Riofrio,Activa,2021-01-16,14.75
Riofrio,Salonica,Riofrio,Activa,2021-01-17,14.18
Riofrio,Salonica,Riofrio,Activa,2021-01-18,13.65
Riofrio,Salonica,Riofrio,Activa,2021-01-19,13.21
Riofrio,Salonica,Riofrio,Activa,2021-01-20,12.83
Riofrio,Salonica,Riofrio,Activa,2021-01-21,12.49
Riofrio,Salonica,Riofrio,Activa,2021-01-22,12.35
Riofrio,Salonica,Riofrio,Activa,2021-01-23,12.27
Riofrio,Salonica,Riofrio,Activa,2021-01-24,11.72
Riofrio,Salonica,Riofrio,Activa,2021-01-25,11.27
Riofrio,Salonica,Riofrio,Activa,2021-01-26,10.98
Riofrio,Salonica,Riofrio,Activa,2021-01-27,10.76
Riofrio,Salonica,Riofrio,Activa,2021-01-28,10.55
Riofrio,Salonica,Riofrio,Activa,2021-01-29,10.27
Riofrio,Salonica,Riofrio,Activa,2021-01-30,10.09
Riofrio,Salonica,Riofrio,Activa,2021-01-31,9.87
Riofrio,Salonica,Riofrio,Activa,2021-02-01,9.93
Riofrio,Salonica,Riofrio,Activa,2021-02-02,9.77
Riofrio,Salonica,Riofrio,Activa,2021-02-03,9.84
Riofrio,Salonica,Riofrio,Activa,2021-02-04,9.72
Riofrio,Salonica,Riofrio,Activa,2021-02-05,10.58
Riofrio,Salonica,Riofrio,Activa,2021-02-06,9.4
Riofrio,Salonica,Riofrio,Activa,2021-02-07,9.29
Riofrio,Salonica,Riofrio,Activa,2021-02-08,9.28
Riofrio,Salonica,Riofrio,Activa,2021-02-09,9.43
Riofrio,Salonica,Riofrio,Activa,2021-02-10,10.04
Riofrio,Salonica,Riofrio,Activa,2021-02-11,9.13
Riofrio,Salonica,Riofrio,Activa,2021-02-12,10.92
Riofrio,Salonica,Riofrio,Activa,2021-02-13,10.83
Riofrio,Salonica,Riofrio,Activa,2021-02-14,9.1
Riofrio,Salonica,Riofrio,Activa,2021-02-15,10.77
Riofrio,Salonica,Riofrio,Activa,2021-02-16,10.08
Riofrio,Salonica,Riofrio,Activa,2021-02-17,9.66
Riofrio,Salonica,Riofrio,Activa,2021-02-18,11.13
Riofrio,Salonica,Riofrio,Activa,2021-02-19,12.05
Riofrio,Salonica,Riofrio,Activa,2021-02-20,10.77
Riofrio,Salonica,Riofrio,Activa,2021-02-21,10.67
Riofrio,Salonica,Riofrio,Activa,2021-02-22,13.03
Riofrio,Salonica,Riofrio,Activa,2021-02-23,12.62
Riofrio,Salonica,Riofrio,Activa,2021-02-24,10.97
Riofrio,Salonica,Riofrio,Activa,2021-02-25,10.45
Riofrio,Salonica,Riofrio,Activa,2021-02-26,10.89
Riofrio,Salonica,Riofrio,Activa,2021-02-27,11.8
Riofrio,Salonica,Riofrio,Activa,2021-02-28,13.98
Riofrio,Salonica,Riofrio,Activa,2021-03-01,16.35
Riofrio,Salonica,Riofrio,Activa,2021-03-02,17.07
Riofrio,Salonica,Riofrio,Activa,2021-03-03,16.27
Riofrio,Salonica,Riofrio,Activa,2021-03-04,15.92
Riofrio,Salonica,Riofrio,Activa,2021-03-05,15.07
Riofrio,Salonica,Riofrio,Activa,2021-03-06,14.16
Riofrio,Salonica,Riofrio,Activa,2021-03-07,13.25
Riofrio,Salonica,Riofrio,Activa,2021-03-08,17.96
Riofrio,Salonica,Riofrio,Activa,2021-03-09,15.93
Riofrio,Salonica,Riofrio,Activa,2021-03-10,18.5
Riofrio,Salonica,Riofrio,Activa,2021-03-11,20.95
Riofrio,Salonica,Riofrio,Activa,2021-03-12,22.1
Riofrio,Salonica,Riofrio,Activa,2021-03-13,19.74
Riofrio,Salonica,Riofrio,Activa,2021-03-14,18.0
Riofrio,Salonica,Riofrio,Activa,2021-03-15,23.07
Riofrio,Salonica,Riofrio,Activa,2021-03-16,17.85
Riofrio,Salonica,Riofrio,Activa,2021-03-17,17.38
Riofrio,Salonica,Riofrio,Activa,2021-03-18,17.61
Riofrio,Salonica,Riofrio,Activa,2021-03-19,16.51
Riofrio,Salonica,Riofrio,Activa,2021-03-20,15.38
Riofrio,Salonica,Riofrio,Activa,2021-03-21,14.83
Riofrio,Salonica,Riofrio,Activa,2021-03-22,17.89
Riofrio,Salonica,Riofrio,Activa,2021-03-23,16.62
Riofrio,Salonica,Riofrio,Activa,2021-03-24,16.96
Riofrio,Salonica,Riofrio,Activa,2021-03-25,17.49
Riofrio,Salonica,Riofrio,Activa,2021-03-26,17.19
Riofrio,Salonica,Riofrio,Activa,2021-03-27,16.85
Riofrio,Salonica,Riofrio,Activa,2021-03-28,18.87
Riofrio,Salonica,Riofrio,Activa,2021-03-29,25.73
Riofrio,Salonica,Riofrio,Activa,2021-03-30,23.84
Riofrio,Salonica,Riofrio,Activa,2021-04-01,19.24
Riofrio,Salonica,Riofrio,Activa,2021-04-02,17.38
Riofrio,Salonica,Riofrio,Activa,2021-04-03,16.45
Riofrio,Salonica,Riofrio,Activa,2021-04-04,15.96
Riofrio,Salonica,Riofrio,Activa,2021-04-05,15.78
Riofrio,Salonica,Riofrio,Activa,2021-04-06,34.7
Riofrio,Salonica,Riofrio,Activa,2021-04-07,19.23
Riofrio,Salonica,Riofrio,Activa,2021-04-08,18.63
Riofrio,Salonica,Riofrio,Activa,2021-04-09,23.09
Riofrio,Salonica,Riofrio,Activa,2021-04-10,16.72
Riofrio,Salonica,Riofrio,Activa,2021-04-11,15.96
Riofrio,Salonica,Riofrio,Activa,2021-04-12,15.38
Riofrio,Salonica,Riofrio,Activa,2021-04-13,15.24
Riofrio,Salonica,Riofrio,Activa,2021-04-14,14.99
Riofrio,Salonica,Riofrio,Activa,2021-04-15,15.16
Riofrio,Salonica,Riofrio,Activa,2021-04-16,14.65
Riofrio,Salonica,Riofrio,Activa,2021-04-17,14.29
Riofrio,Salonica,Riofrio,Activa,2021-04-18,14.14
Riofrio,Salonica,Riofrio,Activa,2021-04-19,20.57
Riofrio,Salonica,Riofrio,Activa,2021-04-20,16.25
Riofrio,Salonica,Riofrio,Activa,2021-04-21,16.49
Riofrio,Salonica,Riofrio,Activa,2021-04-22,15.94
Riofrio,Salonica,Riofrio,Activa,2021-04-23,15.36
Riofrio,Salonica,Riofrio,Activa,2021-04-24,15.24
Riofrio,Salonica,Riofrio,Activa,2021-04-25,15.04
Riofrio,Salonica,Riofrio,Activa,2021-04-26,17.49
Riofrio,Salonica,Riofrio,Activa,2021-04-27,17.36
Riofrio,Salonica,Riofrio,Activa,2021-04-28,26.64
Riofrio,Salonica,Riofrio,Activa,2021-04-29,10.58
Riofrio,Salonica,Riofrio,Activa,2021-05-01,21.3
Riofrio,Salonica,Riofrio,Activa,2021-05-02,20.77
Riofrio,Salonica,Riofrio,Activa,2021-05-03,29.22
Riofrio,Salonica,Riofrio,Activa,2021-05-04,21.29
Riofrio,Salonica,Riofrio,Activa,2021-05-05,20.15
Riofrio,Salonica,Riofrio,Activa,2021-05-06,19.29
Riofrio,Salonica,Riofrio,Activa,2021-05-07,19.61
Riofrio,Salonica,Riofrio,Activa,2021-05-08,18.1
Riofrio,Salonica,Riofrio,Activa,2021-05-09,19.69
Riofrio,Salonica,Riofrio,Activa,2021-05-18,43.09
Riofrio,Salonica,Riofrio,Activa,2021-05-19,21.68
Riofrio,Salonica,Riofrio,Activa,2021-05-20,14.75
Riofrio,Salonica,Riofrio,Activa,2021-05-21,15.09
Riofrio,Salonica,Riofrio,Activa,2021-05-22,13.74
Riofrio,Salonica,Riofrio,Activa,2021-05-23,11.14
Riofrio,Salonica,Riofrio,Activa,2021-05-24,10.46
Riofrio,Salonica,Riofrio,Activa,2021-05-25,9.52
Riofrio,Salonica,Riofrio,Activa,2021-05-26,18.64
Riofrio,Salonica,Riofrio,Activa,2021-05-27,12.71
Riofrio,Salonica,Riofrio,Activa,2021-05-28,13.7
Riofrio,Salonica,Riofrio,Activa,2021-05-29,7.31
Riofrio,Salonica,Riofrio,Activa,2021-05-30,6.82
Riofrio,Salonica,Riofrio,Activa,2021-05-31,18.08
Riofrio,Salonica,Riofrio,Activa,2021-06-01,9.52
Riofrio,Salonica,Riofrio,Activa,2021-06-02,9.28
Riofrio,Salonica,Riofrio,Activa,2021-06-03,8.57
Riofrio,Salonica,Riofrio,Activa,2021-06-04,10.72
Riofrio,Salonica,Riofrio,Activa,2021-06-05,8.8
Riofrio,Salonica,Riofrio,Activa,2021-06-06,8.54
Riofrio,Salonica,Riofrio,Activa,2021-06-07,10.28
Riofrio,Salonica,Riofrio,Activa,2021-06-08,12.46
Riofrio,Salonica,Riofrio,Activa,2021-06-09,13.19
Riofrio,Salonica,Riofrio,Activa,2021-06-10,12.5
Riofrio,Salonica,Riofrio,Activa,2021-06-11,9.64
Riofrio,Salonica,Riofrio,Activa,2021-06-12,10.09
Riofrio,Salonica,Riofrio,Activa,2021-06-13,10.27
Riofrio,Salonica,Riofrio,Activa,2021-06-14,9.93
Riofrio,Salonica,Riofrio,Activa,2021-06-15,11.3
Riofrio,Salonica,Riofrio,Activa,2021-06-16,10.28
Riofrio,Salonica,Riofrio,Activa,2021-06-17,8.86
Riofrio,Salonica,Riofrio,Activa,2021-06-18,8.57
Riofrio,Salonica,Riofrio,Activa,2021-06-19,7.99
Riofrio,Salonica,Riofrio,Activa,2021-06-20,7.45
Riofrio,Salonica,Riofrio,Activa,2021-06-21,7.92
Riofrio,Salonica,Riofrio,Activa,2021-06-22,7.3
Riofrio,Salonica,Riofrio,Activa,2021-06-23,7.01
Riofrio,Salonica,Riofrio,Activa,2021-06-24,9.34
Riofrio,Salonica,Riofrio,Activa,2021-06-25,8.01
Riofrio,Salonica,Riofrio,Activa,2021-06-26,7.85
Riofrio,Salonica,Riofrio,Activa,2021-06-27,7.38
Riofrio,Salonica,Riofrio,Activa,2021-06-28,7.58
Riofrio,Salonica,Riofrio,Activa,2021-06-29,5.67
Riofrio,Salonica,Riofrio,Activa,2021-06-30,5.48
Riofrio,Salonica,Riofrio,Activa,2021-07-01,7.92
Riofrio,Salonica,Riofrio,Activa,2021-07-04,6.32
Riofrio,Salonica,Riofrio,Activa,2021-07-05,6.17
Riofrio,Salonica,Riofrio,Activa,2021-07-06,6.2
Riofrio,Salonica,Riofrio,Activa,2021-07-07,5.95
Riofrio,Salonica,Riofrio,Activa,2021-07-08,5.61
Riofrio,Salonica,Riofrio,Activa,2021-07-09,5.77
Riofrio,Salonica,Riofrio,Activa,2021-07-10,5.64
Riofrio,Salonica,Riofrio,Activa,2021-07-11,5.36
Riofrio,Salonica,Riofrio,Activa,2021-07-12,6.08
Riofrio,Salonica,Riofrio,Activa,2021-07-13,6.62
Riofrio,Salonica,Riofrio,Activa,2021-07-14,5.41
Riofrio,Salonica,Riofrio,Activa,2021-07-15,5.06
Riofrio,Salonica,Riofrio,Activa,2021-07-16,4.91
Riofrio,Salonica,Riofrio,Activa,2021-07-17,5.0
Riofrio,Salonica,Riofrio,Activa,2021-07-18,5.42
Riofrio,Salonica,Riofrio,Activa,2021-07-19,5.17
Riofrio,Salonica,Riofrio,Activa,2021-07-20,4.84
Riofrio,Salonica,Riofrio,Activa,2021-07-21,4.62
Riofrio,Salonica,Riofrio,Activa,2021-07-22,4.46
Riofrio,Salonica,Riofrio,Activa,2021-07-23,4.75
Riofrio,Salonica,Riofrio,Activa,2021-07-24,4.7
Riofrio,Salonica,Riofrio,Activa,2021-07-25,7.2
Riofrio,Salonica,Riofrio,Activa,2021-07-26,6.08
Riofrio,Salonica,Riofrio,Activa,2021-07-27,7.02
Riofrio,Salonica,Riofrio,Activa,2021-07-28,5.7
Riofrio,Salonica,Riofrio,Activa,2021-07-29,6.46
Riofrio,Salonica,Riofrio,Activa,2021-07-30,10.81
Riofrio,Salonica,Riofrio,Activa,2021-07-31,1.37
Riofrio,Salonica,Riofrio,Activa,2021-08-01,4.65
Riofrio,Salonica,Riofrio,Activa,2021-08-02,4.69
Riofrio,Salonica,Riofrio,Activa,2021-08-03,4.62
Riofrio,Salonica,Riofrio,Activa,2021-08-04,4.46
Riofrio,Salonica,Riofrio,Activa,2021-08-05,4.42
Riofrio,Salonica,Riofrio,Activa,2021-08-06,4.33
Riofrio,Salonica,Riofrio,Activa,2021-08-07,4.25
Riofrio,Salonica,Riofrio,Activa,2021-08-08,4.66
Riofrio,Salonica,Riofrio,Activa,2021-08-09,4.5
Riofrio,Salonica,Riofrio,Activa,2021-08-10,4.38
Riofrio,Salonica,Riofrio,Activa,2021-08-11,4.29
Riofrio,Salonica,Riofrio,Activa,2021-08-12,5.28
Riofrio,Salonica,Riofrio,Activa,2021-08-13,4.31
Riofrio,Salonica,Riofrio,Activa,2021-08-14,5.51
Riofrio,Salonica,Riofrio,Activa,2021-08-15,6.68
Riofrio,Salonica,Riofrio,Activa,2021-08-16,5.37
Riofrio,Salonica,Riofrio,Activa,2021-08-17,5.03
Riofrio,Salonica,Riofrio,Activa,2021-08-18,4.85
Riofrio,Salonica,Riofrio,Activa,2021-08-19,5.83
Riofrio,Salonica,Riofrio,Activa,2021-08-20,6.33
Riofrio,Salonica,Riofrio,Activa,2021-08-21,5.56
Riofrio,Salonica,Riofrio,Activa,2021-08-22,5.27
Riofrio,Salonica,Riofrio,Activa,2021-08-23,5.07
Riofrio,Salonica,Riofrio,Activa,2021-08-24,5.17
Riofrio,Salonica,Riofrio,Activa,2021-08-25,8.36
Riofrio,Salonica,Riofrio,Activa,2021-08-26,8.23
Riofrio,Salonica,Riofrio,Activa,2021-08-27,7.03
Riofrio,Salonica,Riofrio,Activa,2021-08-28,6.5
Riofrio,Salonica,Riofrio,Activa,2021-08-29,6.94
Riofrio,Salonica,Riofrio,Activa,2021-08-30,7.53
Riofrio,Salonica,Riofrio,Activa,2021-09-01,11.19
Riofrio,Salonica,Riofrio,Activa,2021-09-02,9.6
Riofrio,Salonica,Riofrio,Activa,2021-09-03,8.76
Riofrio,Salonica,Riofrio,Activa,2021-09-04,8.07
Riofrio,Salonica,Riofrio,Activa,2021-09-05,8.85
Riofrio,Salonica,Riofrio,Activa,2021-09-06,8.74
Riofrio,Salonica,Riofrio,Activa,2021-09-07,8.86
Riofrio,Salonica,Riofrio,Activa,2021-09-08,8.37
Riofrio,Salonica,Riofrio,Activa,2021-09-09,7.36
Riofrio,Salonica,Riofrio,Activa,2021-09-10,7.09
Riofrio,Salonica,Riofrio,Activa,2021-09-11,6.86
Riofrio,Salonica,Riofrio,Activa,2021-09-12,7.15
Riofrio,Salonica,Riofrio,Activa,2021-09-13,6.49
Riofrio,Salonica,Riofrio,Activa,2021-09-14,6.95
Riofrio,Salonica,Riofrio,Activa,2021-09-15,7.65
Riofrio,Salonica,Riofrio,Activa,2021-09-16,6.55
Riofrio,Salonica,Riofrio,Activa,2021-09-17,6.18
Riofrio,Salonica,Riofrio,Activa,2021-09-18,5.89
Riofrio,Salonica,Riofrio,Activa,2021-09-19,6.01
Riofrio,Salonica,Riofrio,Activa,2021-09-20,6.28
Riofrio,Salonica,Riofrio,Activa,2021-09-21,7.02
Riofrio,Salonica,Riofrio,Activa,2021-09-22,8.02
Riofrio,Salonica,Riofrio,Activa,2021-09-23,12.98
Riofrio,Salonica,Riofrio,Activa,2021-09-24,8.27
Riofrio,Salonica,Riofrio,Activa,2021-09-25,6.95
Riofrio,Salonica,Riofrio,Activa,2021-09-26,6.76
Riofrio,Salonica,Riofrio,Activa,2021-09-27,6.83
Riofrio,Salonica,Riofrio,Activa,2021-09-28,7.78
Riofrio,Salonica,Riofrio,Activa,2021-09-29,11.21
Riofrio,Salonica,Riofrio,Activa,2021-09-30,10.11
Riofrio,Salonica,Riofrio,Activa,2021-10-01,5.85
Riofrio,Salonica,Riofrio,Activa,2021-10-02,5.56
Riofrio,Salonica,Riofrio,Activa,2021-10-03,6.13
Riofrio,Salonica,Riofrio,Activa,2021-10-04,5.87
Riofrio,Salonica,Riofrio,Activa,2021-10-05,5.5
Riofrio,Salonica,Riofrio,Activa,2021-10-06,6.77
Riofrio,Salonica,Riofrio,Activa,2021-10-07,7.81
Riofrio,Salonica,Riofrio,Activa,2021-10-08,7.06
Riofrio,Salonica,Riofrio,Activa,2021-10-09,7.93
Riofrio,Salonica,Riofrio,Activa,2021-10-10,7.28
Riofrio,Salonica,Riofrio,Activa,2021-10-11,6.64
Riofrio,Salonica,Riofrio,Activa,2021-10-12,6.61
Riofrio,Salonica,Riofrio,Activa,2021-10-13,6.36
Riofrio,Salonica,Riofrio,Activa,2021-10-14,7.77
Riofrio,Salonica,Riofrio,Activa,2021-10-15,6.02
Riofrio,Salonica,Riofrio,Activa,2021-10-16,6.26
Riofrio,Salonica,Riofrio,Activa,2021-10-17,14.44
Riofrio,Salonica,Riofrio,Activa,2021-10-18,10.28
Riofrio,Salonica,Riofrio,Activa,2021-10-19,8.57
Riofrio,Salonica,Riofrio,Activa,2021-10-20,9.05
Riofrio,Salonica,Riofrio,Activa,2021-10-21,9.45
Riofrio,Salonica,Riofrio,Activa,2021-10-22,10.28
Riofrio,Salonica,Riofrio,Activa,2021-10-23,12.04
Riofrio,Salonica,Riofrio,Activa,2021-10-24,11.46
Riofrio,Salonica,Riofrio,Activa,2021-10-25,12.6
Riofrio,Salonica,Riofrio,Activa,2021-10-26,12.49
Riofrio,Salonica,Riofrio,Activa,2021-10-27,10.49
Riofrio,Salonica,Riofrio,Activa,2021-10-28,10.92
Riofrio,Salonica,Riofrio,Activa,2021-10-29,27.49
Riofrio,Salonica,Riofrio,Activa,2021-10-30,32.85
Riofrio,Salonica,Riofrio,Activa,2021-11-01,9.89
Riofrio,Salonica,Riofrio,Activa,2021-11-02,11.56
Riofrio,Salonica,Riofrio,Activa,2021-11-03,11.55
Riofrio,Salonica,Riofrio,Activa,2021-11-04,11.83
Riofrio,Salonica,Riofrio,Activa,2021-11-05,10.16
Riofrio,Salonica,Riofrio,Activa,2021-11-06,9.28
Riofrio,Salonica,Riofrio,Activa,2021-11-07,8.98
Riofrio,Salonica,Riofrio,Activa,2021-11-08,9.29
Riofrio,Salonica,Riofrio,Activa,2021-11-09,11.73
Riofrio,Salonica,Riofrio,Activa,2021-11-10,11.54
Riofrio,Salonica,Riofrio,Activa,2021-11-11,12.78
Riofrio,Salonica,Riofrio,Activa,2021-11-12,11.64
Riofrio,Salonica,Riofrio,Activa,2021-11-13,11.38
Riofrio,Salonica,Riofrio,Activa,2021-11-14,10.55
Riofrio,Salonica,Riofrio,Activa,2021-11-15,11.12
Riofrio,Salonica,Riofrio,Activa,2021-11-16,9.93
Riofrio,Salonica,Riofrio,Activa,2021-11-17,9.34
Riofrio,Salonica,Riofrio,Activa,2021-11-18,18.77
Riofrio,Salonica,Riofrio,Activa,2021-11-19,16.62
Riofrio,Salonica,Riofrio,Activa,2021-11-20,13.7
Riofrio,Salonica,Riofrio,Activa,2021-11-21,12.88
Riofrio,Salonica,Riofrio,Activa,2021-11-22,10.14
Riofrio,Salonica,Riofrio,Activa,2021-11-23,25.63
Riofrio,Salonica,Riofrio,Activa,2021-11-24,54.2
Riofrio,Salonica,Riofrio,Activa,2021-11-25,29.84
Riofrio,Salonica,Riofrio,Activa,2021-11-26,34.03
Riofrio,Salonica,Riofrio,Activa,2021-11-27,31.6
Riofrio,Salonica,Riofrio,Activa,2021-11-28,25.11
Riofrio,Salonica,Riofrio,Activa,2021-11-29,1.65
Riofrio,Salonica,Riofrio,Activa,2021-11-30,1.03
Riofrio,Salonica,Riofrio,Activa,2021-12-01,56.96
Riofrio,Salonica,Riofrio,Activa,2021-12-02,43.37
Riofrio,Salonica,Riofrio,Activa,2021-12-03,7.77
Riofrio,Salonica,Riofrio,Activa,2021-12-04,4.92
Riofrio,Salonica,Riofrio,Activa,2021-12-05,4.45
Riofrio,Salonica,Riofrio,Activa,2021-12-06,3.43
Riofrio,Salonica,Riofrio,Activa,2021-12-07,2.15
Riofrio,Salonica,Riofrio,Activa,2021-12-08,1.58
Riofrio,Salonica,Riofrio,Activa,2021-12-09,1.52
Riofrio,Salonica,Riofrio,Activa,2021-12-10,1.62
Riofrio,Salonica,Riofrio,Activa,2021-12-11,1.69
Riofrio,Salonica,Riofrio,Activa,2021-12-12,2.13
Riofrio,Salonica,Riofrio,Activa,2021-12-13,1.48
Riofrio,Salonica,Riofrio,Activa,2021-12-14,1.45
Riofrio,Salonica,Riofrio,Activa,2021-12-15,1.06
Riofrio,Salonica,Riofrio,Activa,2021-12-16,0.97
Riofrio,Salonica,Riofrio,Activa,2021-12-17,0.9
Riofrio,Salonica,Riofrio,Activa,2021-12-18,1.09
Riofrio,Salonica,Riofrio,Activa,2021-12-19,0.98
Riofrio,Salonica,Riofrio,Activa,2021-12-20,1.15
Riofrio,Salonica,Riofrio,Activa,2021-12-21,1.29
Riofrio,Salonica,Riofrio,Activa,2021-12-22,1.19
Riofrio,Salonica,Riofrio,Activa,2021-12-23,1.13
Riofrio,Salonica,Riofrio,Activa,2021-12-24,1.04
Riofrio,Salonica,Riofrio,Activa,2021-12-25,0.95
Riofrio,Salonica,Riofrio,Activa,2021-12-26,1.05
Riofrio,Salonica,Riofrio,Activa,2021-12-27,1.01
Riofrio,Salonica,Riofrio,Activa,2022-01-01,0.91
Riofrio,Salonica,Riofrio,Activa,2022-01-02,1.14
Riofrio,Salonica,Riofrio,Activa,2022-01-03,4.09
Riofrio,Salonica,Riofrio,Activa,2022-01-04,3.96
Riofrio,Salonica,Riofrio,Activa,2022-01-05,3.54
Riofrio,Salonica,Riofrio,Activa,2022-01-06,5.06
Riofrio,Salonica,Riofrio,Activa,2022-01-07,6.23
Riofrio,Salonica,Riofrio,Activa,2022-01-08,3.98
Riofrio,Salonica,Riofrio,Activa,2022-01-09,3.84
Riofrio,Salonica,Riofrio,Activa,2022-01-10,3.8
Riofrio,Salonica,Riofrio,Activa,2022-01-11,4.01
Riofrio,Salonica,Riofrio,Activa,2022-01-12,3.77
Riofrio,Salonica,Riofrio,Activa,2022-01-13,3.27
Riofrio,Salonica,Riofrio,Activa,2022-01-14,2.99
Riofrio,Salonica,Riofrio,Activa,2022-01-15,2.96
Riofrio,Salonica,Riofrio,Activa,2022-01-16,2.82
Riofrio,Salonica,Riofrio,Activa,2022-01-17,2.72
Riofrio,Salonica,Riofrio,Activa,2022-01-18,2.72
Riofrio,Salonica,Riofrio,Activa,2022-01-19,2.62
Riofrio,Salonica,Riofrio,Activa,2022-01-20,2.47
Riofrio,Salonica,Riofrio,Activa,2022-01-21,2.34
Riofrio,Salonica,Riofrio,Activa,2022-01-22,2.41
Riofrio,Salonica,Riofrio,Activa,2022-01-23,2.18
Riofrio,Salonica,Riofrio,Activa,2022-01-24,2.02
Riofrio,Salonica,Riofrio,Activa,2022-01-25,10.98
Riofrio,Salonica,Riofrio,Activa,2022-01-26,6.45
Riofrio,Salonica,Riofrio,Activa,2022-01-27,5.87
Riofrio,Salonica,Riofrio,Activa,2022-01-28,5.74
Riofrio,Salonica,Riofrio,Activa,2022-01-29,5.44
Riofrio,Salonica,Riofrio,Activa,2022-01-30,5.33
