rio,tramo,estacion_aguas_arriba,estacion_aguas_abajo,km_inicio,km_fin,area_tramo_ha,area_referencia_ha,cobertura_pct,cod_cob25,clase,area_ha,pct,fuente_cana,cana_ha_uso_suelo,factor_reescalado
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,31311,Bosque mixto fragmentado con pastos y cultivos,4.38,2.63,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,31331,Bosque mixto fragmentado con vegetación natural,0.66,0.40,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,31352,Bosque de guadua,1.31,0.79,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,32110,Arbustal y matorral denso alto de tierra firme,0.29,0.17,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,32111,Arbustal y matorral denso bajo de tierra firme,0.91,0.55,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,32210,Arbustal y matorral abierto alto de tierra firme,0.62,0.37,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,41120,Ríos,3.09,1.86,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,41410,Arenal,2.14,1.28,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,11111,Zonas urbanas continuas,11.04,0.93,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,11211,Zonas urbanas discontinuas,23.11,1.95,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,12111,Otras superficies artificiales con construcción,33.91,2.86,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,12211,Otras superficies artificiales sin construcción,3.72,0.31,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,21111,Teca,0.81,0.07,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,21221,Misceláneo de árboles frutales,38.11,3.21,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,21230,Misceláneo de cítricos,2.98,0.25,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,22113,Plátano,0.97,0.08,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,22131,Cacao,2.34,0.20,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,22132,Cacao-Otros cultivos,8.73,0.74,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,22141,Papayo,0.49,0.04,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,22171,Caña de azúcar,571.00,48.15,Hectareas_CZ,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,22181,Maíz,37.44,3.16,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,22210,Otros cultivos arbustivos plantados abiertos,9.24,0.78,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,23110,Otros cultivos herbáceos plantados densos,13.58,1.15,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,23170,Pasto cultivado,99.52,8.39,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,23171,Pasto cultivado arbolado,8.81,0.74,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,23172,Pasto cultivado enmalezado,6.57,0.55,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,23218,Tomate,5.16,0.44,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,23231,Maracuyá,5.25,0.44,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,24122,Cítricos-Plátano,1.02,0.09,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,24130,Misceláneo de pastos y cultivos,14.30,1.21,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,24140,Misceláneo de cultivos y espacios naturales,1.66,0.14,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,25210,Áreas de cultivo con suelo desnudo,9.79,0.83,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,31112,Bosque mixto denso bajo de tierra firme,1.28,0.11,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,31212,Bosque mixto abierto bajo de tierra firme,6.72,0.57,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,31311,Bosque mixto fragmentado con pastos y cultivos,20.64,1.74,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,31351,Bosque mixto relictual,0.29,0.02,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,31352,Bosque de guadua,13.57,1.14,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,32110,Arbustal y matorral denso alto de tierra firme,2.87,0.24,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,32111,Arbustal y matorral denso bajo de tierra firme,4.21,0.35,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,32120,Arbustal y matorral denso alto inundable,5.86,0.49,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,32121,Arbustal y matorral denso bajo inundable (caña brava),42.67,3.60,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,32210,Arbustal y matorral abierto alto de tierra firme,11.13,0.94,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,32211,Arbustal y matorral abierto bajo de tierra firme,6.65,0.56,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,32220,Arbustal y matorral abierto alto inundable,42.15,3.55,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,32221,Arbustal y matorral abierto bajo inundable,13.96,1.18,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,33121,Herbazal natural denso inundable arbolado,1.05,0.09,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,41120,Ríos,46.29,3.90,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,41141,Meandro abandonado,5.61,0.47,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,41144,Otras superficies pantanosas,10.43,0.88,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,41220,Estanques artificiales / reservorios,0.33,0.03,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,41221,Canal,2.78,0.23,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,41310,Superficies de inundación temporal,22.16,1.87,Uso_del_suelo_ZP,674.80,1.203113
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,1185.86,100.0,41410,Arenal,15.66,1.32,Uso_del_suelo_ZP,674.80,1.203113
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,11211,Zonas urbanas discontinuas,1.01,0.40,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,12111,Otras superficies artificiales con construcción,4.20,1.66,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,12211,Otras superficies artificiales sin construcción,2.49,0.98,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,22151,Vid,35.05,13.83,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,22171,Caña de azúcar,44.72,17.65,Hectareas_CZ,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,22181,Maíz,5.92,2.34,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,23110,Otros cultivos herbáceos plantados densos,3.64,1.44,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,23170,Pasto cultivado,84.10,33.19,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,23171,Pasto cultivado arbolado,6.38,2.52,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,23172,Pasto cultivado enmalezado,20.66,8.15,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,25210,Áreas de cultivo con suelo desnudo,0.51,0.20,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,31112,Bosque mixto denso bajo de tierra firme,9.17,3.62,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,31211,Bosque mixto abierto alto de tierra firme,0.05,0.02,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,31212,Bosque mixto abierto bajo de tierra firme,6.28,2.48,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,31351,Bosque mixto relictual,1.07,0.42,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,31352,Bosque de guadua,2.43,0.96,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,32111,Arbustal y matorral denso bajo de tierra firme,0.89,0.35,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,32210,Arbustal y matorral abierto alto de tierra firme,1.62,0.64,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,32211,Arbustal y matorral abierto bajo de tierra firme,11.54,4.55,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,35221,Áreas naturales desnudas,3.79,1.49,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,41120,Ríos,5.27,2.08,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,41220,Estanques artificiales / reservorios,0.62,0.24,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,253.41,100.0,41410,Arenal,1.98,0.78,Uso_del_suelo_ZP,44.83,1.000538
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,11211,Zonas urbanas discontinuas,6.11,1.03,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,12111,Otras superficies artificiales con construcción,33.32,5.64,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,12211,Otras superficies artificiales sin construcción,0.31,0.05,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,21221,Misceláneo de árboles frutales,0.26,0.04,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,21230,Misceláneo de cítricos,4.71,0.80,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,22151,Vid,26.54,4.49,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,22171,Caña de azúcar,342.85,58.06,Hectareas_CZ,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,23170,Pasto cultivado,48.93,8.29,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,23171,Pasto cultivado arbolado,27.89,4.72,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,23172,Pasto cultivado enmalezado,16.93,2.87,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,23231,Maracuyá,1.45,0.25,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,23241,Frijol,0.69,0.12,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,24130,Misceláneo de pastos y cultivos,2.86,0.48,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,24140,Misceláneo de cultivos y espacios naturales,1.04,0.18,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,31112,Bosque mixto denso bajo de tierra firme,8.80,1.49,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,31212,Bosque mixto abierto bajo de tierra firme,9.71,1.64,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,31311,Bosque mixto fragmentado con pastos y cultivos,2.07,0.35,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,31351,Bosque mixto relictual,0.38,0.06,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,31352,Bosque de guadua,33.66,5.70,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,32111,Arbustal y matorral denso bajo de tierra firme,0.58,0.10,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,32121,Arbustal y matorral denso bajo inundable (caña brava),1.33,0.23,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,32210,Arbustal y matorral abierto alto de tierra firme,3.36,0.57,Uso_del_suelo_ZP,343.74,1.003587
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,590.54,100.0,32211,Arbustal y matorral abierto bajo de tierra firme,1.35,0.23,Uso_del_suelo_ZP,343.74,1.003587
