FECHA,CAUDAL_M3S
2016-10-07,5.19
2016-10-08,2.59
2016-10-09,7.78
2016-10-10,7.78
2016-10-11,7.78
2016-10-12,7.78
2016-10-13,7.78
2016-10-14,7.78
2016-10-15,7.78
2016-10-16,7.78
2016-10-17,7.73
2016-10-18,7.62
2016-10-19,7.46
2016-10-20,6.4
2016-10-21,6.4
2016-10-22,6.69
2016-10-23,7.78
2016-10-24,7.67
2016-10-25,7.78
2016-10-26,7.78
2016-10-27,5.19
2016-10-28,7.78
2016-10-29,7.78
2016-10-30,7.78
2016-11-01,7.78
2016-11-02,7.78
2016-11-03,7.78
2016-11-04,7.78
2016-11-05,7.78
2016-11-06,7.78
2016-11-07,7.78
2016-11-08,7.78
2016-11-09,7.78
2016-11-10,7.78
2016-11-11,7.78
2016-11-12,7.78
2016-11-13,7.78
2016-11-14,7.78
2016-11-15,7.78
2016-11-16,7.78
2016-11-17,7.78
2016-11-18,7.78
2016-11-19,7.62
2016-11-20,7.73
2016-11-21,7.78
2016-11-22,7.78
2016-11-23,7.78
2016-11-24,7.78
2016-11-25,7.78
2016-11-26,7.78
2016-11-27,7.78
2016-11-28,7.78
2016-11-29,7.78
2016-11-30,7.78
2016-12-01,7.78
2016-12-02,7.78
2016-12-03,7.78
2016-12-04,7.78
2016-12-05,7.78
2016-12-06,7.78
2016-12-07,7.78
2016-12-08,7.78
2016-12-09,7.78
2016-12-10,7.78
2016-12-11,7.78
2016-12-12,7.78
2016-12-13,7.78
2016-12-14,7.78
2016-12-15,7.78
2016-12-16,7.78
2016-12-17,7.78
2016-12-18,7.78
2016-12-19,7.78
2016-12-20,7.78
2016-12-21,7.11
2016-12-22,7.65
2016-12-23,7.78
2016-12-24,7.78
2016-12-25,7.78
2016-12-26,7.78
2016-12-27,7.78
2016-12-28,5.85
2016-12-29,7.78
2017-01-01,7.78
2017-01-02,7.78
2017-01-03,7.78
2017-01-04,7.78
2017-01-05,7.78
2017-01-06,7.78
2017-01-07,7.78
2017-01-08,7.78
2017-01-09,7.78
2017-01-10,7.78
2017-01-11,7.78
2017-01-12,7.78
2017-01-13,7.67
2017-01-14,4.8
2017-01-15,7.65
2017-01-16,7.78
2017-01-17,7.78
2017-01-18,6.91
2017-01-19,7.78
2017-01-20,7.78
2017-01-21,2.59
2017-01-22,8.39
2017-01-23,7.78
2017-01-24,7.78
2017-01-25,7.78
2017-01-26,5.19
2017-01-27,7.78
2017-01-28,7.78
2017-01-29,5.19
2017-01-30,7.78
2017-01-31,7.78
2017-02-01,7.78
2017-02-02,7.78
2017-02-03,7.78
2017-02-04,7.78
2017-02-05,7.78
2017-02-06,7.78
2017-02-07,7.78
2017-02-08,7.78
2017-02-09,7.78
2017-02-10,5.19
2017-02-11,7.78
2017-02-12,7.65
2017-02-13,5.19
2017-02-14,7.78
2017-02-15,7.78
2017-02-16,7.78
2017-02-17,7.78
2017-02-18,5.19
2017-02-19,7.78
2017-02-20,7.78
2017-02-21,7.78
2017-02-22,7.78
2017-02-23,7.78
2017-02-24,7.78
2017-02-25,5.19
2017-02-26,7.78
2017-02-27,7.78
2017-02-28,7.78
2017-03-01,7.78
2017-03-02,7.78
2017-03-03,6.74
2017-03-04,6.42
2017-03-05,6.49
2017-03-06,6.98
2017-03-07,5.13
2017-03-08,7.75
2017-03-09,7.78
2017-03-10,7.78
2017-03-11,7.75
2017-03-12,7.78
2017-03-13,7.78
2017-03-14,7.78
2017-03-15,7.78
2017-03-16,7.92
2017-03-17,5.46
2017-03-18,6.44
2017-03-19,6.57
2017-03-20,6.74
2017-03-21,7.2
2017-03-22,7.2
2017-03-23,7.78
2017-03-24,7.78
2017-03-25,7.78
